product_category,product_name,product_img_url,product_source,product_price,idx
heels,Shezone,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13441598/2021/2/17/8b1b448c-97ac-40ae-9ae6-a96d9be4c1371613542376554-Shezone-Women-Blue-Solid-Pumps-4811613542375273-1.jpg",heels/shezone/shezone-women-blue-solid-pumps/13441598/buy,Rs. 1199,1511
flats,NR By Nidhi Rathi,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15257482/2021/8/25/bba0648d-c1fb-4e3b-83db-d9ff49080a8a1629905070788Flats1.jpg",flats/nr-by-nidhi-rathi/nr-by-nidhi-rathi-women-tan-embellished-leather-ethnic-mojaris-flats/15257482/buy,Rs. 1429,1722
shirt,Levis,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18087844/2022/5/28/74926b7d-bd24-4438-95c2-8d04751092ab1653730492701-Levis-Men-White-Slim-Fit-Floral-Printed-Casual-Shirt-9421653-1.jpg",shirts/levis/levis-men-white--blue-slim-fit-floral-printed-pure-cotton-casual-shirt/18087844/buy,Rs. 1399,2200
shoes,U.S. Polo Assn.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10339033/2022/4/25/3170e623-ab80-4678-9628-14cb6033ab171650883660619USPoloAssnMenWhiteClarkinSneakers1.jpg",casual-shoes/us-polo-assn/us-polo-assn-men-white-clarkin-sneakers/10339033/buy,Rs. 1949,226
jacket,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17869552/2022/4/13/d4b58a7c-5b19-43bb-8d38-25b3013197c61649822774427Jackets1.jpg",jackets/puma/puma-men-black-sporty-jacket/17869552/buy,Rs. 2249,462
pants,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2293431/2018/4/3/11522735513981-HRX-by-Hrithik-Roshan-Black-Joggers-2821522735513847-2.jpg",track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-black-ankle-length-track-pants/2293431/buy,Rs. 664,555
flats,Shoetopia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1983604/2017/7/5/11499233546050-Shoetopia-Women-Flats-6551499233545865-1.jpg",flats/shoetopia/shoetopia-women-black-solid-open-toe-flats/1983604/buy,Rs. 649,341
bags,Baggit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17542584/2022/4/22/11835eb6-243b-473d-9c44-781b405d118f1650626967112-Baggit-Women-Handbags-811650626966580-1.jpg",handbags/baggit/baggit-women-beige-solid-handheld-bag/17542584/buy,Rs. 1345,1055
heels,Metro,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18320820/2022/5/19/c6000df8-3835-4920-b170-b2c9b1a5b1161652939828878MetroPurpleColourblockedBlockSandals1.jpg",heels/metro/metro-purple-colourblocked-block-sandals/18320820/buy,None,730
sneakers,VIV,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18095264/2022/4/29/e62e07d6-d7f6-48d5-a342-a507881a97b21651240197016VIVMenBluePrintedSneakers1.jpg",casual-shoes/viv/viv-men-navy-blue-printed-lace-up-sneakers/18095264/buy,Rs. 798,2080
t-shirt,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18463104/2022/5/27/92dd98d6-8220-457f-bf11-4cfe267f2fde1653630135162Tshirts1.jpg",tshirts/puma/puma-men-black-graphic-tee-box-t-shirt/18463104/buy,Rs. 809,1827
skirt,I Saw It First,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17365666/2022/5/11/28154c33-a46c-420f-9792-df9135fa56fa1652269469433-I-Saw-It-First-Women-Beige-Solid-Above-Knee-A-line-Skirt-398-1.jpg",skirts/i-saw-it-first/i-saw-it-first-women-beige-solid-above-knee-a-line-skirt/17365666/buy,Rs. 1649,2481
pants,LOCOMOTIVE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/1/01e2325b-d1b2-4484-a49c-662129e445721622551975068-1.jpg",track-pants/locomotive/locomotive-men-navy-blue-solid-slim-fit-track-pants/14437272/buy,Rs. 482,618
jacket,AMERICAN EAGLE OUTFITTERS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17595360/2022/4/19/7ee93f6f-0a63-4c20-937b-58afae13be5b1650370029151-AMERICAN-EAGLE-OUTFITTERS-Men-Blue-Charcoal-Checked-Tailored-1.jpg",jackets/american-eagle-outfitters/american-eagle-outfitters-men-blue--black-tartan-checked-pure-cotton-hooded-shacket/17595360/buy,None,2574
pants,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7610386/2022/4/19/c6fe5c9f-9a2b-46c9-90cc-6479f7d8ea581650366004453HRXbyHrithikRoshanMenBlackSolidRapidDryRunningJoggers2.jpg",track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-solid-rapid-dry-running-joggers/7610386/buy,Rs. 1234,2334
shirt,Allen Solly Sport,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18139520/2022/5/4/8c40126a-f6e1-49d7-8e35-1740df4e34581651666148196AllenSollySportMenGreenSlimFitTartanChecksCheckedCasualShirt1.jpg",shirts/allen-solly-sport/allen-solly-sport-men-green-slim-fit-tartan-checks-checked-casual-shirt/18139520/buy,Rs. 1579,52
heels,ELLE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17294580/2022/5/9/de519da2-c319-4509-9a45-578a2ed69f771652076302082-ELLE-Olive-Green-Solid-Wedges-with-Bow-Detail-46165207630181-1.jpg",heels/elle/elle-olive-green-solid-wedges-with-bow-detail/17294580/buy,Rs. 1099,634
skirt,NEUDIS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/10/83dbe6e1-a70d-4737-b056-e1f6cdfd9e011615376228309-1.jpg",skirts/neudis/neudis-women-navy-blue-solid-pencil-midi-skirt/13847274/buy,Rs. 527,2645
flats,max,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17493000/2022/3/11/695cba05-0ed1-4e30-874d-eec7c114af2d1647003239889maxGirlsPinkTexturedPULoafers1.jpg",flats/max/max-girls-pink-ballerinas-with-laser-cuts-flats/17493000/buy,None,1136
heels,ZAPATOZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16913064/2022/1/24/524da34b-7193-4046-96a4-2bdf8ca64cd51642996167250ZAPATOZGold-TonedEmbellishedPUBlockPeepToes1.jpg",heels/zapatoz/zapatoz-gold-toned-embellished-pu-block-peep-toes/16913064/buy,Rs. 897,869
bags,Baggit,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17542580/2022/4/11/41aa758c-097b-412a-98ac-9785b258a5131649679132472-Baggit-Women-Handbags-2721649679131984-1.jpg",handbags/baggit/baggit-brown-solid-structured-handheld-bag/17542580/buy,Rs. 764,2325
jacket,Campus Sutra,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/8/11/29592691-e769-41a1-a0f9-4c047af6f5451597100573546-1.jpg",jackets/campus-sutra/campus-sutra-men-navy-blue-colourblocked-windcheater-hooded-sporty-jacket/12252898/buy,Rs. 1399,2070
pants,U.S. Polo Assn. Denim Co.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16320272/2022/5/19/d9626df3-370f-491a-8005-25b5ed5668461652963711695-US-Polo-Assn-Denim-Co-Men-Black-Solid-Mid-Rise-Casual-Jogger-1.jpg",track-pants/us-polo-assn-denim-co/us-polo-assn-denim-co-men-black-solid-mid-rise-casual-joggers/16320272/buy,Rs. 1954,167
shoes,ADIDAS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17146112/2022/5/4/74351e3d-699f-439d-a3d7-9972d50f67e01651639787812-ADIDAS-Men-Sports-Shoes-3771651639787540-1.jpg",sports-shoes/adidas/adidas-men-teal-blue--grey-woven-design--striped-jaysaw-reflective-running-shoes/17146112/buy,Rs. 2364,1816
shirt,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/4692405/2018/10/12/2c7a26c5-8eb8-4570-acbd-ab897e9e5fa31539333290488-HIGHLANDER-Men-Maroon--Black-Slim-Fit-Checked-Casual-Shirt-7-1.jpg",shirts/highlander/highlander-men-maroon--black-slim-fit-checked-casual-shirt/4692405/buy,Rs. 524,1467
shirt,Van Heusen,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17908764/2022/5/6/d0e2aacb-3dfd-4b56-a46c-b23a105d967e1651834392105-Van-Heusen-Men-Navy-Blue-Slim-Fit-Striped-Formal-Shirt-70016-1.jpg",shirts/van-heusen/van-heusen-men-navy-blue-slim-fit-striped-formal-shirt/17908764/buy,Rs. 1954,1591
t-shirt,Louis Philippe Sport,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17807562/2022/5/25/98bb694b-0d97-41ee-b2a9-26a762ca69b81653454673301-Louis-Philippe-Sport-Men-Green-Printed-Polo-Collar-T-shirt-3-1.jpg",tshirts/louis-philippe-sport/louis-philippe-sport-men-olive-green-micro-ditsy-printed-polo-collar-t-shirt/17807562/buy,None,1232
flats,Bata,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18299602/2022/5/17/e969f30f-573e-4783-b953-5c4ad94437cd1652773844183BataWomenBeigeEmbellishedOpenToeFlats1.jpg",flats/bata/bata-women-beige-embellished-open-toe-flats/18299602/buy,None,427
shorts,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/10/0892485b-80c8-4f86-a696-16e21f3aef601623322004223-1.jpg",shorts/puma/puma-men-grey-rtg-interlock-shorts/14508248/buy,None,1035
skirt,BoStreet,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18147442/2022/5/4/001c2125-1ac3-4aed-968e-0c8affca64da1651662000475Skirts1.jpg",skirts/bostreet/-bostreet-women-green--white-checked-flared-skirts/18147442/buy,Rs. 1421,2145
bags,Allen Solly,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18036942/2022/5/5/c2111fc7-8a55-47f7-af54-1639e81b031f1651748510328-Allen-Solly-Mustard-Textured-PU-Structured-Sling-Bag-7051651-1.jpg",handbags/allen-solly/allen-solly-mustard-yellow-solid-structured-sling-bag/18036942/buy,Rs. 2249,665
skirt,StyleStone,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18486638/2022/5/29/902e304c-a8a3-4db7-a878-084887347b9a1653827211185StyleStoneGirlsDenimSkirtwithfrontButtons1.jpg",skirts/stylestone/stylestone-girls-blue-denim-mini-straight-skirt-with-front-buttons/18486638/buy,Rs. 699,1334
pants,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14703734/2022/2/22/f87bd54c-d249-4d98-a544-0bdb0b01f15a1645510037008-HRX-By-Hrithik-Roshan-Lifestyle-Women-Jet-Black-Bio-Wash-Bra-1.jpg",track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-women-jet-black-bio-wash-brand-carrier-joggers/14703734/buy,Rs. 1104,127
shorts,Artengo By Decathlon,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/17/f4305e3c-c3c8-41d9-8a86-910e4d143eef1605626008106-1.jpg",shorts/artengo-by-decathlon/artengo-by-decathlon-men-navy-blue-solid-regular-fit-sports-shorts/12991928/buy,Rs. 359,996
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2340658/2018/4/20/11524220878763-Roadster-Men-Navy-Blue-Printed-Round-Neck-T-shirt-1941524220878618-1.jpg",tshirts/roadster/roadster-time-travlr-men-navy-blue-printed-round-neck-pure-cotton-t-shirt/2340658/buy,Rs. 244,273
flats,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15389388/2022/3/9/70144dfe-ccce-4aad-8359-699a1bdcdd1e1646818867931-Anouk-Women-Flats-4471646818867532-1.jpg",flats/anouk/anouk-women-brown-embellished-t-strap-flats/15389388/buy,Rs. 719,61
shoes,Red Tape,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17712886/2022/3/31/12221ec3-2379-485e-93ac-be78d8b46e3c1648744693468RedTapeWomenBeigeSportsShoes2.jpg",sports-shoes/red-tape/red-tape-women-beige-walking-shoes/17712886/buy,Rs. 1829,1565
shirt,THE BEAR HOUSE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12853676/2020/11/12/64d0c8e7-e64d-492f-b04f-eb1659f6b7c81605161314299TBH-CHANEL-OL1.jpg",shirts/the-bear-house/the-bear-house-men-olive-green--grey-slim-fit-checked-flannel-casual-shirt/12853676/buy,Rs. 1122,2215
t-shirt,Levis,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16803592/2022/2/18/83f31491-8dc3-4e4f-acd4-d758111d407c1645175868412-Levis-Men-Black--Pink-Printed-Extended-Sleeves-Pure-Cotton-T-1.jpg",tshirts/levis/levis-men-black--pink-printed-extended-sleeves-pure-cotton-t-shirt/16803592/buy,Rs. 1119,1584
heels,Carlton London,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15027560/2021/8/13/ae954372-deab-468b-8901-2bac13f7ac271628840812822-Carlton-London-Black-Textured-Wedge-Sandals-2391628840812540-1.jpg",heels/carlton-london/carlton-london-black-snakeskin-textured-wedges/15027560/buy,None,481
flats,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13195602/2021/7/29/cf390cfa-4a7f-4139-8b90-77169a6dce681627553564922-Vishudh-Women-Beige-Woven-Design-T-Strap-Flats-5551627553564-7.jpg",flats/vishudh/vishudh-women-beige-woven-design-t-strap-flats/13195602/buy,Rs. 499,2065
shirt,GANT,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17187542/2022/2/17/74043183-1908-4e15-b711-cc1bc4f60e561645112365136GANTMenGreenCasualShirt1.jpg",shirts/gant/gant-men-green-casual-shirt/17187542/buy,None,364
flats,Rocia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/10/45798cc6-4bca-4bc2-992f-bb0d9cf5277d1618053455271-1.jpg",flats/rocia/rocia-women-black-textured-ballerinas/14063640/buy,Rs. 1832,761
flats,Metro,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18091458/2022/4/29/bc458537-e75d-4c11-a3ee-81cdcd0950e01651228163411MetroWomenRedOpenToeFlats1.jpg",flats/metro/metro-women-orange-ethnic-embroidered-open-toe-flats-/18091458/buy,None,1951
dress,Sera,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6539732/2018/6/7/b980f3b8-ef46-4eb6-b078-32841bcab1631528369864627-Sera-Women-Dresses-5761528369864402-1.jpg",dresses/sera/sera-women-black--white-printed-two-piece-dress/6539732/buy,Rs. 947,532
shoes,Nike,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17205662/2022/3/15/fd37c3bb-f6ba-40a3-a611-7fbd37c679091647348567942-Nike-React-Miler-3-Womens-Road-Running-Shoes-834164734856731-1.jpg",sports-shoes/nike/nike-women-black-react-miler-3-running-shoes/17205662/buy,Rs. 8396,1355
t-shirt,United Colors of Benetton,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17565246/2022/4/27/55c14a7d-b39b-45e5-89eb-b8b5e3e3f8791651049987655-United-Colors-of-Benetton-Men-Tshirts-2171651049987138-1.jpg",tshirts/united-colors-of-benetton/united-colors-of-benetton-men-white-solid-t-shirt/17565246/buy,Rs. 657,2199
shoes,TWIN TOES,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15354240/2021/9/3/63b2c70f-40a9-4fdc-b560-fd345cbbff851630676837870TWINTOESWomenWhiteSneakers1.jpg",casual-shoes/twin-toes/twin-toes-women-white-sneakers/15354240/buy,Rs. 599,2296
skirt,PATRORNA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17898480/2022/4/16/a6cd1359-9822-498d-bdef-4641c07f68b11650092260906PatrornaWomensPlusSizesA-LineSkirtInBlack1.jpg",skirts/patrorna/-patrorna-women-black-solid-below-knee-length-a-line-skirts/17898480/buy,Rs. 949,1822
pants,VASTRAMAY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14945740/2021/7/27/3db0248d-4733-471c-b340-8e4d899157821627364322229VASTRAMAYBoysYellowFloralPrintedAngrakhaKurtiwithDhotiPants1.jpg",kurta-sets/vastramay/vastramay-boys-yellow-floral-printed-kurti-with-dhoti-pants/14945740/buy,Rs. 1259,566
jacket,BUY NEW TREND,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17685324/2022/3/30/80c69a68-1f9b-4d26-9ff6-07cc4fbc20be1648630430350BUYNEWTRENDWomenBlueStripedLightweightDenimJacketwithEmbroid1.jpg",jackets/buy-new-trend/buy-new-trend-women-blue-lightweight-denim-jacket/17685324/buy,Rs. 704,1259
shorts,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13330024/2022/4/26/bd33f157-6f32-4e7f-ac31-8549b2be513e1650971817324-HRX-By-Hrithik-Roshan-U-17-Boys-Black-Colourblock-Regular-Fi-1.jpg",shorts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-u-17-boys-black-colourblock-regular-fit-rapid-dry-antimicrobial-active-shorts/13330024/buy,Rs. 519,125
bags,Wildcraft,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10421506/2020/1/22/f3b70910-9094-47bc-89a2-2664a957b6ad1579696385554-Wildcraft-Women-Black-MyTrix-2-Graphic-Backpack-758157969638-1.jpg",backpacks/wildcraft/wildcraft-women-black-mytrix-2-graphic-backpack/10421506/buy,None,414
jacket,HERE&NOW,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14462928/2021/12/29/cd952774-63e8-435a-9338-60efcdda2a441640775122780-HERENOW-Men-Red-Black-Ombre-Tailored-Jacket-8211640775122141-1.jpg",jackets/herenow/herenow-men-red-black-ombre-tailored-jacket/14462928/buy,Rs. 2699,786
t-shirt,Blackberrys,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17859970/2022/4/26/8520f688-3a62-481d-8777-e4e1ccccd0ab1650975249274VanHeusenSportMenWhiteSolidPoloCollarPureCottonT-shirtNights1.jpg",tshirts/blackberrys/blackberrys-men-olive-green-polo-collar-pure-cotton-t-shirt/17859970/buy,None,2613
pants,Tokyo Talkies,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/19/e4aaedd8-a78c-4ad7-8d0d-80840048979e1618836351545-1.jpg",track-pants/tokyo-talkies/tokyo-talkies-women-lavender-solid-slim-fit-cargo-track-pants/14145158/buy,Rs. 540,1230
dress,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2018/12/4/817ad75c-f13e-4c6a-89ca-88d9582ac5871543921329282-1.jpg",dresses/vishudh/vishudh-black-abstract-printed-maxi-dress/8085085/buy,Rs. 1004,1880
pants,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18263628/2022/5/13/135db262-e628-4826-993c-a205726230311652440056809VishudhWomenYellowEthnicMotifsEmbroideredAngrakhaChanderiCot1.jpg",kurta-sets/vishudh/vishudh-women-yellow-embroidered-chanderi-cotton-kurta-with-dhoti-pants--dupatta/18263628/buy,Rs. 1624,8
pants,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15308000/2022/1/18/24919640-79f2-4799-91df-9bb39730c6cd1642500200713-HRX-by-Hrithik-Roshan-Men-Track-Pants-7791642500199877-4.jpg",track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-men-strong-blue-bio-wash-brand-carrier-track-pants/15308000/buy,Rs. 974,224
pants,Hubberholme,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13936166/2021/3/31/7a22cf6b-1127-4259-9c79-9a8b6b1d64771617183031693CottonslubbacklessBacktieupclosurePaddedBlouseTrackPantsHubb1.jpg",track-pants/hubberholme/hubberholme-women-navy-blue-solid-knitted-track-pants/13936166/buy,Rs. 644,2551
shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9357631/2019/11/21/a2e767d4-42d7-483b-b564-b8caf2e129541574328369266-Roadster-Men-Shirts-6351574328366591-1.jpg",shirts/roadster/roadster-men-navy-blue-regular-fit-solid-sustainable-casual-shirt/9357631/buy,Rs. 664,1257
heels,Carlton London,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18154166/2022/5/23/e08a1dcb-776c-4a3e-92b1-6c9bb5e011b31653289318645-Carlton-London-Women-Black-Croc-Textured-Pumps-1111653289318-1.jpg",heels/carlton-london/carlton-london-women-black-croc-textured-pumps/18154166/buy,Rs. 1946,534
bags,FLYING BERRY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14005104/2022/3/30/675eab11-7f23-453b-870c-99d344bbc2111648619976450FLYINGBERRYWhiteSolidHandheldBag1.jpg",handbags/flying-berry/flying-berry-white-solid-handheld-bag/14005104/buy,Rs. 1289,78
pants,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13237860/2021/4/7/2ad184e8-09ac-42d4-8deb-9859ecfd78fe1617786115973-Anouk-Women-Kurta-Sets-3501617786114829-1.jpg",kurta-sets/anouk/anouk-women-navy-blue--white-printed-kurta-with-dhoti-pants/13237860/buy,Rs. 1214,2262
flats,Shoetopia,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12760978/2022/3/4/a3bfc8a9-5c33-4556-a73e-9befb19c1ac21646388273263ShoetopiaWomenBlueSolidBallerinas1.jpg",flats/shoetopia/shoetopia-women-blue-solid-ballerinas/12760978/buy,Rs. 599,560
dress,max,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18334320/2022/5/19/f4f96678-91c1-44a0-89cf-5a2e959ad32f1652961171836maxWhiteMidiDress1.jpg",dresses/max/max-white-midi-dress/18334320/buy,None,2407
